Front Right,Rear Left,Rear Right,Front Left,Time
2.018681526184082,2.602426052093506,2.671919345855713,2.7035071849823,15315.0
2.02026104927063,2.622326374053955,2.6959261894226074,2.706981897354126,15315.0
2.0038352012634277,2.616008758544922,2.6807639598846436,2.67476224899292,15315.0
2.005098819732666,2.623905658721924,2.691187858581543,2.6643383502960205,15316.0
2.0025718212127686,2.622326374053955,2.691187858581543,2.643805980682373,15316.0
2.000044584274292,2.6248533725738525,2.6902403831481934,2.6147451400756836,15316.0
2.0041511058807373,2.6220104694366455,2.6959261894226074,2.600846529006958,15316.0
2.00162410736084,2.622958183288574,2.6952943801879883,2.586632013320923,15316.0
1.9972018003463745,2.609375238418579,2.6886608600616455,2.5781033039093018,15317.0
1.9990969896316528,2.611586332321167,2.6930832862854004,2.579366683959961,15317.0
2.0066781044006348,2.6077959537506104,2.688976764678955,2.580630302429199,15317.0
2.0505852699279785,2.6068482398986816,2.6836068630218506,2.5762078762054443,15317.0
2.100494146347046,2.6033735275268555,2.69403076171875,2.591370105743408,15317.0
2.154825448989868,2.6049530506134033,2.6930832862854004,2.5976877212524414,15318.0
2.2031548023223877,2.597371816635132,2.6823432445526123,2.597371816635132,15318.0
2.220212459564209,2.585684299468994,2.6722352504730225,2.5983195304870605,15318.0
2.2318999767303467,2.6011624336242676,2.687713384628296,2.6292755603790283,15318.0
2.239480972290039,2.612218141555786,2.6959261894226074,2.648860216140747,15318.0
2.2347428798675537,2.601478338241577,2.6915037631988525,2.6529664993286133,15319.0
2.238217353820801,2.6112706661224365,2.6952943801879883,2.650439500808716,15319.0
2.2363221645355225,2.616640567779541,2.6902403831481934,2.6469647884368896,15319.0
2.2255823612213135,2.6235897541046143,2.6937150955200195,2.6393837928771973,15319.0
2.1810433864593506,2.6235897541046143,2.6851861476898193,2.6264326572418213,15319.0
2.1121816635131836,2.6125340461730957,2.6621270179748535,2.5970559120178223,15320.0
2.0663793087005615,2.6498076915740967,2.6873974800109863,2.6100070476531982,15320.0
2.019313335418701,2.660231828689575,2.6952943801879883,2.602426052093506,15320.0
2.0092051029205322,2.6678128242492676,2.6994009017944336,2.5920019149780273,15320.0
2.008573532104492,2.6716034412384033,2.6987690925598145,2.5841050148010254,15320.0
2.000676393508911,2.662442922592163,2.688344955444336,2.57083797454834,15321.0
1.996885895729065,2.6608636379241943,2.6842386722564697,2.566415786743164,15321.0
1.9959383010864258,2.6586523056030273,2.6921355724334717,2.5695745944976807,15321.0
1.9962540864944458,2.64601731300354,2.6971895694732666,2.572101593017578,15321.0
1.9994128942489624,2.6258010864257812,2.6952943801879883,2.5717856884002686,15321.0
2.0013082027435303,2.615061044692993,2.698453187942505,2.573049306869507,15322.0
2.0013082027435303,2.5961084365844727,2.696873664855957,2.5733649730682373,15322.0
1.9987812042236328,2.5812621116638184,2.696873664855957,2.5768396854400635,15322.0
2.0003604888916016,2.5717856884002686,2.69403076171875,2.5834732055664062,15322.0
2.005098819732666,2.566415786743164,2.695610284805298,2.590106725692749,15322.0
2.011416435241699,2.5559916496276855,2.6795003414154053,2.583789110183716,15323.0
2.0370025634765625,2.5537805557250977,2.6908719539642334,2.6068482398986816,15323.0
2.05879807472229,2.5512535572052,2.6937150955200195,2.622958183288574,15323.0
2.090386152267456,2.5566234588623047,2.6952943801879883,2.6355931758880615,15323.0
2.1137611865997314,2.557887077331543,2.697505474090576,2.643805980682373,15323.0
2.1235532760620117,2.5702064037323,2.6886608600616455,2.6447536945343018,15324.0
2.1229217052459717,2.6090593338012695,2.6870815753936768,2.6447536945343018,15324.0
2.117551565170288,2.6564412117004395,2.6785528659820557,2.631802797317505,15324.0
2.1314504146575928,2.7331998348236084,2.7028753757476807,2.6365408897399902,15324.0
2.127659797668457,2.784372329711914,2.701927900314331,2.6185357570648193,15324.0
2.1102864742279053,2.8197507858276367,2.691819667816162,2.580946207046509,15325.0
2.095440149307251,2.8734500408172607,2.719301223754883,2.577787399291992,15325.0
2.0464789867401123,2.8728184700012207,2.717090129852295,2.5461995601654053,15325.0
1.9858301877975464,2.8721866607666016,2.7123517990112305,2.516191005706787,15325.0
1.9403434991836548,2.8570244312286377,2.7129836082458496,2.4928159713745117,15325.0
1.909703254699707,2.8235411643981934,2.697505474090576,2.4564898014068604,15326.0
1.9166526794433594,2.823225259780884,2.710456609725952,2.459016799926758,15326.0
1.9106509685516357,2.781529426574707,2.7050867080688477,2.4406960010528564,15326.0
1.9071762561798096,2.7568907737731934,2.704770803451538,2.4290084838867188,15326.0
1.8781154155731201,2.7202489376068115,2.6921355724334717,2.3945775032043457,15326.0
1.8692708015441895,2.7294092178344727,2.714878797531128,2.4106874465942383,15327.0
1.8582149744033813,2.715510606765747,2.7072978019714355,2.4024746417999268,15327.0
1.8578991889953613,2.709192991256714,2.7016119956970215,2.3977363109588623,15327.0
1.8661119937896729,2.7246711254119873,2.7186694145202637,2.4170050621032715,15327.0
1.8455798625946045,2.6952943801879883,2.6921355724334717,2.3996317386627197,15327.0
1.8582149744033813,2.7202489376068115,2.7107725143432617,2.443222999572754,15328.0
1.8629531860351562,2.730672836303711,2.7215123176574707,2.4773378372192383,15328.0
1.862005591392517,2.7316205501556396,2.713299512863159,2.4956588745117188,15328.0
1.8455798625946045,2.7224600315093994,2.7031912803649902,2.4846031665802,15328.0
1.8518974781036377,2.7404651641845703,2.73130464553833,2.5045034885406494,15328.0
1.8515815734863281,2.7455191612243652,2.739833354949951,2.5086097717285156,15329.0
1.8465274572372437,2.746466875076294,2.7512049674987793,2.5101892948150635,15329.0
1.7764023542404175,2.7151947021484375,2.717721700668335,2.4722838401794434,15329.0
1.7299681901931763,2.744887351989746,2.7512049674987793,2.4779696464538574,15329.0
1.6560524702072144,2.7445714473724365,2.745835065841675,2.454594612121582,15329.0
1.6121453046798706,2.7452032566070557,2.7553114891052246,2.4514358043670654,15330.0
1.60330069065094,2.7186694145202637,2.742044448852539,2.441643476486206,15330.0
1.608986496925354,2.6987690925598145,2.755627155303955,2.4485929012298584,15330.0
1.6083546876907349,2.6599159240722656,2.757838487625122,2.4514358043670654,15330.0
1.6048800945281982,2.60874342918396,2.752784252166748,2.459016799926758,15330.0
1.6077229976654053,2.5515694618225098,2.7502572536468506,2.459016799926758,15331.0
1.6197264194488525,2.531353235244751,2.7518367767333984,2.4609122276306152,15331.0
1.6449966430664062,2.528510332107544,2.7483620643615723,2.467545509338379,15331.0
1.699012041091919,2.541461229324341,2.7559430599212646,2.473231554031372,15331.0
1.7432351112365723,2.5575711727142334,2.754995584487915,2.4665980339050293,15331.0
1.7602925300598145,2.5961084365844727,2.749309778213501,2.463123321533203,15332.0
1.760608434677124,2.638120174407959,2.7524685859680176,2.465334415435791,15332.0
1.7514479160308838,2.667496919631958,2.7423603534698486,2.4621756076812744,15332.0
1.7508161067962646,2.699716567993164,2.7433080673217773,2.471652030944824,15332.0
1.7492367029190063,2.7625765800476074,2.739201545715332,2.471967935562134,15332.0
1.7403920888900757,2.8121695518493652,2.725618839263916,2.457437515258789,15333.0
1.7328110933303833,2.8257524967193604,2.730672836303711,2.4564898014068604,15333.0
1.7489209175109863,2.8336493968963623,2.765735387802124,2.4827077388763428,15333.0
1.7470256090164185,2.8121695518493652,2.758470296859741,2.4672298431396484,15333.0
1.752395510673523,2.8090107440948486,2.767946481704712,2.473231554031372,15333.0
1.758081316947937,2.7862675189971924,2.7761592864990234,2.476706027984619,15334.0
1.7691371440887451,2.714878797531128,2.7654194831848145,2.4773378372192383,15334.0
1.806095004081726,2.6286439895629883,2.774264097213745,2.498185873031616,15334.0
1.8383146524429321,2.544935941696167,2.7613131999969482,2.499133586883545,15334.0
1.875588297843933,2.518402099609375,2.7619447708129883,2.517770290374756,15334.0
1.9204431772232056,2.5259833335876465,2.7761592864990234,2.546515464782715,15335.0
1.9406594038009644,2.52282452583313,2.771421194076538,2.558518886566162,15335.0
1.9539263248443604,2.509873390197754,2.7480461597442627,2.5487265586853027,15335.0
2.0032033920288086,2.537670850753784,2.7632083892822266,2.579366683959961,15335.0
2.0161545276641846,2.5724174976348877,2.7644717693328857,2.5831573009490967,15335.0
2.0009922981262207,2.584420919418335,2.747730255126953,2.563572883605957,15336.0
2.0161545276641846,2.633697986602783,2.7673146724700928,2.5790510177612305,15336.0
2.015206813812256,2.656757116317749,2.7682623863220215,2.5755763053894043,15336.0
1.9943588972091675,2.653282403945923,2.747730255126953,2.5424089431762695,15336.0
1.9908841848373413,2.6785528659820557,2.76004958152771,2.5114529132843018,15336.0
1.943818211555481,2.65549373626709,2.7259347438812256,2.433746576309204,15337.0
1.9545581340789795,2.6915037631988525,2.7609972953796387,2.430903673171997,15337.0
1.9403434991836548,2.660231828689575,2.7410967350006104,2.4005792140960693,15337.0
1.9583486318588257,2.688344955444336,2.760681390762329,2.3809947967529297,15337.0
1.9602439403533936,2.6987690925598145,2.7553114891052246,2.3374035358428955,15337.0
1.970352053642273,2.7379379272460938,2.7613131999969482,2.320661783218384,15338.0
1.970352053642273,2.8020615577697754,2.757206678390503,2.311817169189453,15338.0
1.9719314575195312,2.8592355251312256,2.7616288661956787,2.3143444061279297,15338.0
1.9773013591766357,2.8762929439544678,2.7666831016540527,2.321293592453003,15338.0
1.981407880783081,2.886085271835327,2.771421194076538,2.341193914413452,15338.0
1.983618974685669,2.8822946548461914,2.771421194076538,2.35224986076355,15339.0
1.981407880783081,2.871238946914673,2.772368907928467,2.3345606327056885,15339.0
1.9810919761657715,2.8535497188568115,2.7733163833618164,2.3001296520233154,15339.0
1.9810919761657715,2.8522863388061523,2.773632287979126,2.2707529067993164,15339.0
1.9700361490249634,2.8257524967193604,2.7654194831848145,2.242323875427246,15339.0
1.9766696691513062,2.783740520477295,2.7379379272460938,2.2565383911132812,15340.0
1.9804601669311523,2.7322521209716797,2.6921355724334717,2.2988662719726562,15340.0
2.0234196186065674,2.6428585052490234,2.6785528659820557,2.363621473312378,15340.0
2.0913336277008057,2.576523780822754,2.701296091079712,2.460280418395996,15340.0
2.1172358989715576,2.5124003887176514,2.682027578353882,2.44732928276062,15340.0
2.1030211448669434,2.497554063796997,2.6829750537872314,2.420795440673828,15341.0
2.0370025634765625,2.514295816421509,2.6978213787078857,2.430271863937378,15341.0
1.9583486318588257,2.52345609664917,2.7006642818450928,2.449540615081787,15341.0
1.8440004587173462,2.52345609664917,2.7079296112060547,2.4808125495910645,15341.0
1.704697847366333,2.5038716793060303,2.719933032989502,2.499765157699585,15341.0
1.611197590827942,2.5512535572052,2.722775936126709,2.492500066757202,15342.0
1.644049048423767,2.605268955230713,2.76921010017395,2.5165069103240967,15342.0
1.728388786315918,2.622958183288574,2.794480323791504,2.536407232284546,15342.0
1.8162031173706055,2.5746285915374756,2.7992186546325684,2.5531487464904785,15342.0
1.8553720712661743,2.493447780609131,2.7976391315460205,2.5673632621765137,15342.0
1.8512656688690186,2.4214272499084473,2.8014297485351562,2.5746285915374756,15343.0
1.8500021696090698,2.390787124633789,2.7891104221343994,2.5847368240356445,15343.0
1.8199936151504517,2.3775200843811035,2.7818453311920166,2.603057622909546,15343.0
1.8556879758834839,2.5360913276672363,2.7910056114196777,2.632434368133545,15343.0
1.9634027481079102,2.664654016494751,2.794480323791504,2.6548619270324707,15343.0
2.066063404083252,2.6766574382781982,2.7992186546325684,2.6659176349639893,15344.0
2.1453490257263184,2.607164144515991,2.784372329711914,2.626748561859131,15344.0
2.261592388153076,2.609375238418579,2.79795503616333,2.581578016281128,15344.0
2.258749485015869,2.616008758544922,2.770157814025879,2.49471116065979,15344.0
2.2647511959075928,2.7060341835021973,2.768578290939331,2.4615437984466553,15344.0
2.2837040424346924,2.782160997390747,2.782792806625366,2.488393545150757,15345.0
2.306131362915039,2.8014297485351562,2.7925851345062256,2.5165069103240967,15345.0
2.316239595413208,2.7603654861450195,2.771421194076538,2.5000810623168945,15345.0
2.3231890201568604,2.7540478706359863,2.7745800018310547,2.4921841621398926,15345.0
2.326979398727417,2.756574869155884,2.7891104221343994,2.4634392261505127,15345.0
2.2827563285827637,2.7783706188201904,2.7796339988708496,2.432482957839966,15346.0
2.186413288116455,2.8203823566436768,2.813117265701294,2.4542787075042725,15346.0
2.0641682147979736,2.839651107788086,2.8387033939361572,2.491868257522583,15346.0
1.9037015438079834,2.822277784347534,2.828279495239258,2.4978699684143066,15346.0
1.7508161067962646,2.834597110748291,2.8443892002105713,2.502608299255371,15346.0
1.611829400062561,2.831122398376465,2.8544974327087402,2.5035557746887207,15347.0
1.548337697982788,2.763524293899536,2.8456528186798096,2.493447780609131,15347.0
1.5574982166290283,2.6817116737365723,2.858288049697876,2.4972381591796875,15347.0
1.5650793313980103,2.6447536945343018,2.8687119483947754,2.481760263442993,15347.0
1.5505489110946655,2.5875797271728516,2.831122398376465,2.433746576309204,15347.0
1.5837161540985107,2.6204309463500977,2.8649213314056396,2.468809127807617,15348.0
1.6500507593154907,2.6062164306640625,2.8491275310516357,2.4694409370422363,15348.0
1.7640830278396606,2.590106725692749,2.844705104827881,2.4808125495910645,15348.0
1.883169412612915,2.5897908210754395,2.8551292419433594,2.4899730682373047,15348.0
1.9539263248443604,2.5683109760284424,2.849759101867676,2.487761974334717,15348.0
2.0076258182525635,2.560098171234131,2.842494010925293,2.4770219326019287,15349.0
2.053744077682495,2.5841050148010254,2.8535497188568115,2.4801807403564453,15349.0
2.0370025634765625,2.5676791667938232,2.8042726516723633,2.468177318572998,15349.0
2.0635364055633545,2.601478338241577,2.8150124549865723,2.4830236434936523,15349.0
2.0821731090545654,2.601478338241577,2.8248047828674316,2.472599744796753,15349.0
2.1153404712677,2.629591464996338,2.789426326751709,2.431851387023926,15350.0
2.1990485191345215,2.7151947021484375,2.8276476860046387,2.4448022842407227,15350.0
2.211683511734009,2.7196171283721924,2.8361763954162598,2.4369053840637207,15350.0
2.1845180988311768,2.7189853191375732,2.809326648712158,2.4261655807495117,15350.0
2.1444013118743896,2.8263840675354004,2.841862201690674,2.43753719329834,15350.0
2.0670111179351807,2.977374315261841,2.8579721450805664,2.4321670532226562,15351.0
2.002887487411499,3.081298589706421,2.871238946914673,2.4211113452911377,15351.0
1.9750902652740479,3.081298589706421,2.8788201808929443,2.424586057662964,15351.0
1.9649821519851685,3.0105416774749756,2.866184949874878,2.423638343811035,15351.0
1.9671932458877563,2.9748473167419434,2.87408185005188,2.4419593811035156,15351.0
1.9738267660140991,2.9410481452941895,2.8709230422973633,2.433746576309204,15352.0
1.9905682802200317,2.9502086639404297,2.8778724670410156,2.4198479652404785,15352.0
2.0013082027435303,2.939152956008911,2.86460542678833,2.391418695449829,15352.0
1.9855142831802368,2.8551292419433594,2.8298587799072266,2.342141628265381,15352.0
1.9763537645339966,2.786583423614502,2.8320698738098145,2.3254001140594482,15352.0
1.9068603515625,2.7136154174804688,2.794480323791504,2.2859151363372803,15353.0
1.8436845541000366,2.643805980682373,2.744255542755127,2.2328474521636963,15353.0
1.8120967149734497,2.661179542541504,2.757838487625122,2.2154741287231445,15353.0
1.7833516597747803,2.64601731300354,2.7452032566070557,2.19146728515625,15353.0
1.787142276763916,2.649492025375366,2.7537319660186768,2.1911513805389404,15353.0
1.7167012691497803,2.6365408897399902,2.747730255126953,2.184202194213867,15354.0
1.587190866470337,2.6207468509674072,2.7309887409210205,2.2003118991851807,15354.0
1.542651891708374,2.649492025375366,2.749309778213501,2.2944438457489014,15354.0
1.5653951168060303,2.650439500808716,2.755627155303955,2.402158737182617,15354.0
1.6746892929077148,2.5926337242126465,2.7395174503326416,2.5095574855804443,15354.0
1.8361034393310547,2.5446200370788574,2.7294092178344727,2.6384360790252686,15355.0
2.0297372341156006,2.5124003887176514,2.7512049674987793,2.8071155548095703,15355.0
2.1633541584014893,2.441011667251587,2.753416061401367,2.9303083419799805,15355.0
2.2082090377807617,2.367096185684204,2.745835065841675,2.9928524494171143,15355.0
2.205681800842285,2.3092901706695557,2.743623971939087,3.0118050575256348,15355.0
2.205681800842285,2.2647511959075928,2.7325680255889893,3.005171775817871,15356.0
2.209472417831421,2.2341110706329346,2.6712875366210938,3.032337188720703,15356.0
2.2296886444091797,2.211683511734009,2.5954766273498535,3.0873003005981445,15356.0
2.2672784328460693,2.185149669647217,2.5187180042266846,3.1229946613311768,15356.0
2.365832567214966,2.197153091430664,2.5114529132843018,3.1387884616851807,15356.0
2.5038716793060303,2.258117914199829,2.4956588745117188,3.1204674243927,15357.0
2.677605152130127,2.4097397327423096,2.542724847793579,3.1331026554107666,15357.0
2.695610284805298,2.571469783782959,2.5357754230499268,3.109727621078491,15357.0
2.67476224899292,2.744255542755127,2.5487265586853027,3.149212598800659,15357.0
2.676025867462158,2.8361763954162598,2.5540964603424072,3.165006399154663,15357.0
2.6908719539642334,2.8472321033477783,2.5689427852630615,3.192172050476074,15358.0
2.6994009017944336,2.813749074935913,2.5803143978118896,3.1792209148406982,15358.0
2.696873664855957,2.763524293899536,2.5774714946746826,3.111938714981079,15358.0
2.692767381668091,2.7246711254119873,2.5724174976348877,3.038970708847046,15358.0
2.6959261894226074,2.7050867080688477,2.576523780822754,2.984323740005493,15358.0
2.670971632003784,2.6630747318267822,2.5597822666168213,2.941995859146118,15359.0
2.651703119277954,2.6062164306640625,2.549989938735962,2.918304920196533,15359.0
2.5932655334472656,2.565783977508545,2.565783977508545,2.905669689178467,15359.0
2.5174543857574463,2.568626880645752,2.592317819595337,2.8614466190338135,15359.0
2.443854570388794,2.5768396854400635,2.610954761505127,2.805220365524292,15359.0
2.374993085861206,2.5831573009490967,2.61727237701416,2.7616288661956787,15360.0
2.3367717266082764,2.605268955230713,2.6283280849456787,2.7180376052856445,15360.0
2.3266634941101074,2.6119022369384766,2.6371726989746094,2.6795003414154053,15360.0
2.305499792098999,2.576523780822754,2.6276962757110596,2.6311709880828857,15360.0
2.289705753326416,2.451751708984375,2.6204309463500977,2.600214719772339,15360.0
2.3108696937561035,2.3159236907958984,2.630223274230957,2.5942130088806152,15361.0
2.3124489784240723,2.163670063018799,2.571469783782959,2.6191675662994385,15361.0
2.3402464389801025,2.0591139793395996,2.5092415809631348,2.640331506729126,15361.0
2.4406960010528564,2.018681526184082,2.517770290374756,2.699084997177124,15361.0
2.5187180042266846,1.9912000894546509,2.4959747791290283,2.7439396381378174,15361.0
2.6378045082092285,2.0076258182525635,2.515559196472168,2.7938485145568848,15362.0
2.744255542755127,1.9965699911117554,2.5180861949920654,2.840914487838745,15362.0
2.758470296859741,2.0205767154693604,2.527878522872925,2.8699755668640137,15362.0
2.7271981239318848,1.9994128942489624,2.4921841621398926,2.840914487838745,15362.0
2.7761592864990234,2.026578426361084,2.5266149044036865,2.8687119483947754,15362.0
2.770789384841919,2.03005313873291,2.515559196472168,2.824488878250122,15363.0
2.752152681350708,2.015838623046875,2.5007128715515137,2.7935328483581543,15363.0
2.756574869155884,2.035738945007324,2.5187180042266846,2.8279635906219482,15363.0
2.7452032566070557,2.048058271408081,2.543672561645508,2.863342046737671,15363.0
2.742044448852539,2.0714333057403564,2.5623092651367188,2.8946139812469482,15363.0
2.729093313217163,2.109022855758667,2.559150457382202,2.914198637008667,15364.0
2.7202489376068115,2.1058640480041504,2.5774714946746826,2.936310052871704,15364.0
2.7117199897766113,2.0998623371124268,2.607164144515991,2.964423179626465,15364.0
2.6971895694732666,2.0591139793395996,2.656757116317749,3.0320212841033936,15364.0
2.7253029346466064,2.1194469928741455,2.6419107913970947,3.0572917461395264,15364.0
2.691819667816162,2.112497568130493,2.6485443115234375,3.074033260345459,15365.0
2.678236961364746,2.159247636795044,2.6084277629852295,3.0522377490997314,15365.0
2.6283280849456787,2.175673484802246,2.622958183288574,3.08193039894104,15365.0
2.553464651107788,2.139979124069214,2.6355931758880615,3.1087799072265625,15365.0
2.48555064201355,2.0865955352783203,2.604321241378784,3.113518238067627,15365.0
2.439432382583618,2.0673270225524902,2.578735113143921,3.1182563304901123,15366.0
2.392366409301758,2.06827449798584,2.5768396854400635,3.1166770458221436,15366.0
2.3674118518829346,2.1071276664733887,2.5616774559020996,3.1030941009521484,15366.0
2.334876537322998,2.1617746353149414,2.560098171234131,3.0727698802948,15366.0
2.349091053009033,2.2240028381347656,2.5812621116638184,3.074665069580078,15366.0
2.3497228622436523,2.24800968170166,2.576523780822754,3.0377073287963867,15367.0
2.3415098190307617,2.2499048709869385,2.5610458850860596,3.0054876804351807,15367.0
2.360778570175171,2.2672784328460693,2.576523780822754,3.0004334449768066,15367.0
2.3418257236480713,2.242323875427246,2.5487265586853027,2.939152956008911,15367.0
2.3740453720092773,2.2916009426116943,2.5784192085266113,2.9682137966156006,15367.0
2.374993085861206,2.322873115539551,2.568626880645752,2.983060121536255,15368.0
2.4271130561828613,2.3329811096191406,2.575892210006714,3.0354959964752197,15368.0
2.4959747791290283,2.308342695236206,2.560098171234131,3.0857207775115967,15368.0
2.5796825885772705,2.2871787548065186,2.5746285915374756,3.1577413082122803,15368.0
2.573049306869507,2.2641196250915527,2.552201271057129,3.155214309692383,15368.0
2.6343297958374023,2.2729642391204834,2.5717856884002686,3.215862989425659,15369.0
2.692767381668091,2.2764387130737305,2.567995071411133,3.2114405632019043,15369.0
2.6055846214294434,2.2454826831817627,2.5411453247070312,3.1703763008117676,15369.0
2.582841396331787,2.2720165252685547,2.568626880645752,3.198173761367798,15369.0
2.540513753890991,2.2764387130737305,2.5727334022521973,3.1950149536132812,15369.0
2.503239870071411,2.272648334503174,2.566415786743164,3.1899609565734863,15370.0
2.4808125495910645,2.2521162033081055,2.546515464782715,3.149844169616699,15370.0
2.5067145824432373,2.2675940990448,2.5689427852630615,3.1725876331329346,15370.0
2.486814260482788,2.243903160095215,2.5683109760284424,3.172271728515625,15370.0
2.43816876411438,2.2097883224487305,2.5705220699310303,3.182379722595215,15370.0
2.389523506164551,2.2041025161743164,2.5711538791656494,3.1760621070861816,15371.0
2.3819425106048584,2.2059977054595947,2.566415786743164,3.171639919281006,15371.0
2.383521795272827,2.207261323928833,2.5660998821258545,3.1861703395843506,15371.0
2.387944221496582,2.2041025161743164,2.550621747970581,3.175746440887451,15371.0
2.4267971515655518,2.2059977054595947,2.552832841873169,3.180800437927246,15371.0
2.50418758392334,2.210736036300659,2.5582029819488525,3.201016664505005,15372.0
2.612218141555786,2.209472417831421,2.5547282695770264,3.214599370956421,15372.0
2.7044548988342285,2.2104201316833496,2.565152168273926,3.2319726943969727,15372.0
2.7297251224517822,2.2018914222717285,2.5569393634796143,3.211756467819214,15372.0
2.699084997177124,2.199995994567871,2.5594663619995117,3.2060706615448,15372.0
2.6757099628448486,2.1816751956939697,2.552832841873169,3.2079660892486572,15373.0
2.670339822769165,2.1453490257263184,2.5329325199127197,3.1956467628479004,15373.0
2.6535983085632324,2.1232376098632812,2.514295816421509,3.145737886428833,15373.0
2.689608573913574,2.1402950286865234,2.527878522872925,3.132154941558838,15373.0
2.6971895694732666,2.1342933177948,2.521876811981201,3.11983585357666,15373.0
2.704770803451538,2.1336615085601807,2.5146114826202393,3.135629653930664,15374.0
2.6870815753936768,2.120394468307495,2.4820759296417236,3.1179404258728027,15374.0
2.7082455158233643,2.1336615085601807,2.4830236434936523,3.137209177017212,15374.0
2.713299512863159,2.135556697845459,2.4665980339050293,3.1318392753601074,15374.0
2.6959261894226074,2.1166040897369385,2.4397482872009277,3.0917224884033203,15374.0
2.726250410079956,2.1263961791992188,2.448908805847168,3.0936179161071777,15375.0
2.74078106880188,2.129239082336426,2.44732928276062,3.074665069580078,15375.0
2.7410967350006104,2.133345603942871,2.450172185897827,3.0544488430023193,15375.0
2.7354109287261963,2.1589317321777344,2.4470133781433105,3.039602518081665,15375.0
2.7022438049316406,2.1933627128601074,2.4327988624572754,3.0279150009155273,15375.0
2.709824800491333,2.237269878387451,2.44732928276062,3.052553415298462,15376.0
2.6930832862854004,2.230320453643799,2.428692579269409,3.0162274837493896,15376.0
2.7281458377838135,2.2492733001708984,2.4448022842407227,3.0200181007385254,15376.0
2.7136154174804688,2.237269878387451,2.4305877685546875,2.9584217071533203,15376.0
2.7373063564300537,2.2505366802215576,2.423006772994995,2.939152956008911,15376.0
2.7455191612243652,2.246746301651001,2.416689157485962,2.932203531265259,15377.0
2.725618839263916,2.236638069152832,2.411003351211548,2.9325194358825684,15377.0
2.7174057960510254,2.237269878387451,2.4141621589660645,2.9454705715179443,15377.0
2.6930832862854004,2.2198965549468994,2.388575792312622,2.9287290573120117,15377.0
2.7057182788848877,2.2296886444091797,2.405949115753174,2.953683376312256,15377.0
2.6981372833251953,2.2246346473693848,2.406580924987793,2.9618961811065674,15378.0
2.6795003414154053,2.218001127243042,2.3939456939697266,2.9533674716949463,15378.0
2.6921355724334717,2.21958065032959,2.397104501724243,2.9647390842437744,15378.0
2.754995584487915,2.2183170318603516,2.400895118713379,2.975163221359253,15378.0
2.8412303924560547,2.2053661346435547,2.4005792140960693,2.9906413555145264,15378.0
2.8914551734924316,2.199995994567871,2.3945775032043457,2.990957021713257,15379.0
2.907881021499634,2.2009437084198,2.398684024810791,3.019702196121216,15379.0
2.9031426906585693,2.2006278038024902,2.3974204063415527,3.045288324356079,15379.0
2.894929885864258,2.1996803283691406,2.395209312438965,3.0544488430023193,15379.0
2.892086982727051,2.199995994567871,2.3917346000671387,3.0512900352478027,15379.0
2.8980886936187744,2.2069454193115234,2.396472930908203,3.058239459991455,15380.0
2.893982172012329,2.2059977054595947,2.3977363109588623,3.0541329383850098,15380.0
2.8901917934417725,2.2069454193115234,2.3933141231536865,3.0449724197387695,15380.0
2.8785042762756348,2.197153091430664,2.381626605987549,3.0241243839263916,15380.0
2.866184949874878,2.187361001968384,2.3617260456085205,3.0020129680633545,15380.0
2.8519704341888428,2.193678617477417,2.369939088821411,3.008014678955078,15381.0
2.8873488903045654,2.1968374252319336,2.3683595657348633,3.020965576171875,15381.0
2.886085271835327,2.197153091430664,2.3525657653808594,3.0247561931610107,15381.0
2.8630261421203613,2.182938575744629,2.3288748264312744,3.004539966583252,15381.0
2.870291233062744,2.1826226711273193,2.329190492630005,3.0149638652801514,15381.0
2.8873488903045654,2.1924149990081787,2.342141628265381,3.0326530933380127,15382.0
2.8942980766296387,2.1962056159973145,2.3386669158935547,3.043077230453491,15382.0
2.89271879196167,2.1968374252319336,2.339298725128174,3.043393135070801,15382.0
2.8942980766296387,2.193678617477417,2.3386669158935547,3.0484471321105957,15382.0
2.899667978286743,2.194941997528076,2.336455821990967,3.048131227493286,15382.0
2.908512592315674,2.1917831897735596,2.3329811096191406,3.046867609024048,15383.0
2.918304920196533,2.1911513805389404,2.329822301864624,3.047499418258667,15383.0
2.9009315967559814,2.1718828678131104,2.31402850151062,3.023808479309082,15383.0
2.93062424659729,2.193678617477417,2.334876537322998,3.0544488430023193,15383.0
2.9274654388427734,2.194310188293457,2.33329701423645,3.0506582260131836,15383.0
2.9265177249908447,2.1917831897735596,2.3345606327056885,3.0550806522369385,15384.0
2.923358917236328,2.185781478881836,2.3272953033447266,3.0459201335906982,15384.0
2.9303083419799805,2.1927309036254883,2.326979398727417,3.0535011291503906,15384.0
2.9274654388427734,2.1895720958709717,2.3200302124023438,3.0557122230529785,15384.0
2.929992437362671,2.1917831897735596,2.3171873092651367,3.056028127670288,15384.0
2.91135573387146,2.177252769470215,2.3045520782470703,3.031073808670044,15385.0
2.927781343460083,2.1876769065856934,2.3130807876586914,3.0506582260131836,15385.0
2.9195685386657715,2.185149669647217,2.308974266052246,3.038022994995117,15385.0
2.9037744998931885,2.173462152481079,2.296970844268799,3.023808479309082,15385.0
2.9258861541748047,2.1911513805389404,2.315607786178589,3.0459201335906982,15385.0
2.9280972480773926,2.193046808242798,2.3178188800811768,3.050974130630493,15386.0
2.931256055831909,2.193046808242798,2.316239595413208,3.056028127670288,15386.0
